,Name,Cas No.,solubility,predicted pH,RI,smiles,mols,mw,exactmw,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi,single,double,molar_conc_low,ri,molar_conc_high,molar_conc
372,Benzyltriethylammonium Chloride,56-37-1,+,5.9646440422254345,1.3499,[Cl-].CC[N+](CC)(CC)Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c52e0>,227.779,227.144077384,227.779,1.0,0.0,5.0,0.0,0.0,15.0,37.0,2.0,0.0,0.5384615384615384,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.10889632962136,0.0,0.0671000000000014,62.02940000000005,10.79628548522196,5.650468400743226,3.373270224287322,3.373270224287322,1.9769487510102832,10.040356539203506,5.650468400743226,3.373270224287322,3.373270224287322,1.9769487510102832,-0.53,14.47,6.863010964253385,3.8444157042386906,6.620517910183098,30,0,0.4390220345159124,1.3499,2,0.4390220345159124
373,Benzylurea,538-32-9,-,6.758603487143923,1.3345,NC(=O)NCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5350>,150.18099999999998,150.07931294,150.18099999999998,3.0,3.0,2.0,2.0,1.0,11.0,21.0,3.0,2.0,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.21256232895469,55.120000000000005,0.8548999999999998,42.86510000000001,6.079456686788166,3.360589663536252,1.309568011222408,1.309568011222408,0.7850392021217488,6.079456686788166,3.360589663536252,1.309568011222408,1.309568011222408,0.7850392021217488,-1.5099999999999998,7.595374077976819,3.607707076422454,2.708675792549771,2.491080437199331,14,1,0.6658631917486233,1.3345,2,0.6658631917486233
374,Betaine Hydrochloride,590-46-5,+,2.0688423358883563,1.3466,[Cl-].C[N+](C)(C)CC(O)=O,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c53c0>,153.609,153.055656304,153.609,3.0,1.0,2.0,1.0,1.0,9.0,21.0,4.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.27767374700387,37.3,-3.2187999999999963,30.535199999999985,6.643675681678008,2.439152886091896,0.6096020495807019,0.6096020495807019,0.405781201666335,5.8877467356595545,2.439152886091896,0.6096020495807019,0.6096020495807019,0.405781201666335,-0.28,11.508336167800458,3.689974089315654,11.337710428037925,4.718384696701988,18,1,0.6510035219290535,1.3466,2,0.6510035219290535
375,"2,2'-Bipyridyl",366-18-7,-,6.18512654588288,1.3344,c1ccc(nc1)c2ccccn2,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5430>,156.188,156.068748256,156.188,2.0,0.0,1.0,0.0,2.0,12.0,20.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70.927793287454,25.78,2.1436,47.46800000000002,6.513229344516924,3.790961644183907,1.5922173903639911,1.5922173903639911,1.028549010839467,6.513229344516924,3.790961644183907,1.5922173903639911,1.5922173903639911,1.028549010839467,-1.6999999999999995,6.97663873443496,3.133048070810309,1.3207530831019143,1.8215120439718275,9,0,0.6402540528081543,1.3344,2,0.6402540528081543
376,"N,N-Bis(2-hydroxyethyl)-3-chloroaniline",92-00-2,-,6.040201092559482,1.334,OCCN(CCO)c1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c54a0>,215.68,215.071306368,215.68,3.0,2.0,5.0,2.0,3.0,14.0,28.0,4.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.54273897856045,43.7,1.1309999999999998,57.83660000000004,8.61336240703225,4.876831776377091,2.148280757431736,2.148280757431736,1.4687747107145532,7.8574334610137955,4.498867303367863,1.913183654643997,1.913183654643997,1.2842463314869244,-0.7700000000000001,11.305585789871504,5.855297014686828,3.178135834949779,4.728397337480032,22,0,0.4636498516320474,1.334,2,0.4636498516320474
377,Bromocholine Bromide,2758-06-7,+,6.2915377948688604,1.3457,[Br-].C[N+](C)(C)CCBr,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5510>,246.974,244.941473616,246.974,1.0,0.0,2.0,0.0,0.0,8.0,21.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5490743603035,0.0,-1.9084999999999968,36.6934,8.789349182120917,3.5465987021755385,1.1099754260767765,1.1099754260767765,1.3174650984805192,5.617356103891508,2.425129794429136,0.7553358187227884,0.7553358187227884,0.2535462764185549,0.92,11.684308864312206,4.7665885097226965,10.018882940048911,6.961786547085201,19,0,0.4049009207446938,1.3457,2,0.4049009207446938
378,Butyramide,541-35-5,+,6.5225567193132,1.3452,CCCC(N)=O,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5580>,87.122,87.068413908,87.122,2.0,2.0,2.0,1.0,1.0,6.0,15.0,2.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.33549016807586,43.09,0.2718000000000001,24.1024,3.899812122026584,2.0534594516065656,0.4963996399133721,0.4963996399133721,0.2463996399133721,3.899812122026584,2.0534594516065656,0.4963996399133721,0.4963996399133721,0.2463996399133721,-0.53,5.469999999999999,2.693713646532438,3.47,2.455768941088739,13,1,1.147815706710131,1.3452,2,1.1478157067101307
379,"3-Amino-5-methylthio-1H-1,2,4-triazole",45534-08-5,-,6.342370523096333,1.3475,CSc1n[nH]c(N)n1,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c55f0>,130.17600000000002,130.031317192,130.17600000000002,4.0,3.0,1.0,2.0,4.0,8.0,14.0,5.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.876255907583584,67.59,0.1087999999999999,32.5761,5.196522331581131,3.270219632682113,1.2124866800063192,1.2124866800063192,0.6759912343109605,4.380025750653405,2.0454747612905235,0.6647641225011532,0.6647641225011532,0.3494253278889045,-0.71,5.4271742112482855,2.03953217749794,0.9194741136771244,1.3836120545909854,9,0,0.7681907571288101,1.3475,2,0.7681907571288101
380,Dimethyl L-Aspartate Hydrochloride,32213-95-9,-,0.700156724107142,1.3468,[Cl].COC(=O)CC(N)C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5660>,196.61,196.037660512,196.61,5.0,2.0,3.0,1.0,5.0,12.0,23.0,6.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,76.607080208476,78.62,-0.2607000000000001,42.47740000000002,7.628693900448933,3.016803310840736,1.118184663796843,1.118184663796843,0.4975997599422483,6.872764954430479,3.016803310840736,1.118184663796843,1.118184663796843,0.4975997599422483,-0.81,13.757750582847182,6.872979265445897,4.922924120779995,7.879727874590407,19,2,0.5086211281216622,1.3468,2,0.5086211281216622
381,Acesulfame K,55589-62-3,+,6.847602631446882,1.3451,[K+].CC1=CC(=O)N=[S]([O-])(=O)O1,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c56d0>,201.244,200.949810288,201.244,5.0,0.0,0.0,0.0,4.0,11.0,15.0,7.0,1.0,0.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,106.82696772599662,78.79,-3.0356,31.1968,10.005407523554286,3.756927914908634,1.6423310098446593,1.6423310098446593,1.2099194906051791,6.065805317008899,2.391779543238523,0.7652692832361896,0.7652692832361896,0.5192290719261533,0.7563636363636368,11.756363636363638,4.124102428321343,3.787514948741259,4.407677074632364,10,4,0.4969092246228458,1.3451,2,0.49690922462284587
382,3'-Aminoacetanilide,102-28-3,+,7.296801043995909,1.3549,CC(=O)Nc1cccc(N)c1,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5740>,150.18099999999995,150.07931294,150.18099999999995,3.0,3.0,1.0,2.0,2.0,11.0,21.0,3.0,1.0,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.21256232895469,55.120000000000005,1.2271999999999998,45.15810000000001,6.294999636411993,3.3141664848726635,1.2069959449121146,1.2069959449121146,0.819689325482117,6.294999636411993,3.3141664848726635,1.2069959449121146,1.2069959449121146,0.819689325482117,-1.5100000000000002,7.595374077976819,3.0531381005525,2.292303972882069,2.1081569077654403,14,1,0.6658631917486235,1.3549,2,0.6658631917486235
383,4-(Aminomethyl)-2-methoxyphenol Hydrochloride,7149-10-2,+,5.624886305788919,1.3527,[Cl].COc1cc(CN)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c57b0>,188.634,188.047831272,188.634,3.0,3.0,2.0,2.0,3.0,12.0,23.0,4.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.56205027955521,55.48,1.5489999999999997,48.40320000000002,7.505863162936555,3.335814786215496,1.4798358262132425,1.4798358262132425,0.8490065014576819,6.749934216918101,3.335814786215496,1.4798358262132425,1.4798358262132425,0.8490065014576819,-0.9300000000000002,11.07,4.849454283304132,2.2872972244563203,4.473621576348061,16,0,0.5301271244844513,1.3527,2,0.5301271244844513
384,4-Aminomethyltetrahydropyran,130290-79-8,+,12.85186427284661,1.347,[NH3+]CC1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5820>,116.184,116.10699048809,116.184,2.0,3.0,1.0,1.0,1.0,8.0,22.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50.01156637280295,36.870000000000005,-0.3451000000000002,31.29809999999999,5.228239246772773,3.302095140581215,1.7491222663819177,1.7491222663819177,1.035074774508185,5.228239246772773,3.302095140581215,1.7491222663819177,1.7491222663819177,1.035074774508185,-0.08,6.046262626262625,3.0480339439763515,1.4562252861602496,2.3036517148805102,22,0,0.8607037113544033,1.347,2,0.8607037113544033
385,Amiloride Hydrochloride Hydrate,2016-88-8,-,5.285013232960222,1.334,[H+].[Cl-].NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5890>,266.09200000000004,265.024563268,266.09200000000004,8.0,8.0,1.0,4.0,5.0,16.0,25.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.95814853306456,159.29,-4.1755,57.11909999999998,9.327076991777604,4.017412179624898,1.616208537090463,1.616208537090463,0.895916740739092,8.815219099740695,3.639447706615672,1.3380687410267638,1.3380687410267638,0.7691436025298147,-1.7999999999999996,14.2,5.329557291666668,3.1052024997970955,4.729982096354168,15,2,0.3758098702704327,1.334,2,0.3758098702704327
386,3-Amino-1-propanesulfonic Acid,3687-18-1,+,6.261325121482809,1.3414,NCCC[S](O)(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5900>,139.176,139.030314148,139.176,4.0,3.0,3.0,2.0,3.0,8.0,17.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.437661963676106,80.39,-0.7769999999999997,30.087,5.187125660568541,3.8219962517534674,1.4109981258767337,1.4109981258767337,0.7972025579036445,4.370629079640815,2.212830944227064,0.6064154721135323,0.6064154721135323,0.2657341859678815,-0.13,7.870000000000001,3.0087472053423565,5.87,2.959855063255544,14,2,0.7185146864401909,1.3414,2,0.7185146864401909
387,CPC Monohydrate (=Cetylpyridinium Chloride Monohydrate) [Ion association reagent for extraction photometric analysis and sensitizer in photometric determination of metals],6004-24-6,+,8.049420078721944,1.3485,O.[Cl-].CCCCCCCCCCCCCCCCN1C=C[CH+]C=C1,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5970>,358.01,357.27984258,358.01,2.0,2.0,15.0,0.0,1.0,24.0,64.0,3.0,0.0,0.7619047619047619,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,156.33394309834836,36.43,3.4298,102.7648000000001,16.574460078273987,9.873065660031044,4.547172082578516,4.547172082578516,3.0723105827730084,15.818531132255533,9.873065660031044,4.547172082578516,4.547172082578516,3.0723105827730084,-0.6000000000000001,25.638012053454453,20.444642857142856,16.26456278763971,21.840000000000003,56,0,0.2793218066534454,1.3485,2,0.2793218066534454
388,Trifluoroacetic Acid (ca. 0.5mol/L in Water) [Ion-Pair Reagent for LC-MS],76-05-1,+,1.915899101927249,1.3333,OC(=O)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c59e0>,114.02200000000002,113.992863932,114.02200000000002,2.0,1.0,0.0,1.0,1.0,7.0,8.0,5.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.55655520324464,37.3,0.6333,13.6908,2.989355304991503,1.2446776524957517,0.2425006506808464,0.2425006506808464,0.0,2.989355304991503,1.2446776524957517,0.2425006506808464,0.2425006506808464,0.0,-0.7400000000000002,6.260000000000001,1.3990874074421495,2.020456273764258,1.251183881512551,6,1,0.8770237322621949,1.3333,2,0.8770237322621949
389,Heptafluorobutyric Acid (ca. 0.5mol/L in Water) [Ion-Pair Reagent for LC-MS],375-22-4,+,1.6876783881557156,1.333,OC(=O)C(F)(F)C(F)(F)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5a50>,214.036,213.986476812,214.036,2.0,1.0,2.0,1.0,1.0,13.0,14.0,9.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.94858104374279,37.3,1.9039,23.584800000000005,5.501213197028411,2.5006065985142056,1.0189616072253058,1.0189616072253058,0.3123111139317748,5.501213197028411,2.5006065985142056,1.0189616072253058,1.0189616072253058,0.3123111139317748,-1.0200000000000005,11.98,2.739507255002751,1.6766984572803687,2.524561301148689,12,1,0.467211123362425,1.333,2,0.467211123362425
390,Ammonium Peroxodisulfate [for Electrophoresis],7727-54-0,+,1.922516110497356,1.3423,[NH4+].[NH4+].[O-][S](=O)(=O)OO[S]([O-])(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5ac0>,228.204,227.972207216,228.204,10.0,8.0,3.0,2.0,8.0,12.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.47747518827553,205.86,-1.3926000000000005,33.534000000000006,7.715476066494082,4.166666666666666,0.7500000000000002,0.7500000000000002,0.6123724356957946,6.082482904638631,1.5000000000000004,0.1944444444444445,0.1944444444444445,0.0680413817439772,-0.3400000000000001,17.66758444495411,5.33101689428904,16.332943213483755,7.848849263110718,13,4,0.4382044135948537,1.3423,2,0.43820441359485374
391,Ammonium Thioglycolate (ca. 60% in Water),5421-46-5,+,5.912617510495718,1.3433,[NH4+].[O-]C(=O)CS,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5b30>,109.15000000000002,109.019749464,109.15000000000002,3.0,4.0,1.0,2.0,3.0,6.0,13.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.35076602181428,76.63,-0.9577000000000004,24.844800000000003,4.365244148614147,1.7104849791076506,0.3872983346207417,0.3872983346207417,0.0,3.470816957614232,1.0780294470739746,0.1290994448735805,0.1290994448735805,0.0,-0.22,9.242725007698557,4.78,9.220222194167407,7.363370922799849,10,1,0.9161704076958312,1.3433,2,0.9161704076958312
392,3-Aminobenzyl Alcohol,1877-77-6,-,7.612523870694162,1.3416,Nc1cccc(CO)c1,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5ba0>,123.155,123.068413908,123.155,2.0,3.0,1.0,2.0,2.0,9.0,18.0,2.0,0.0,0.1428571428571428,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.93046968310229,46.25,0.7611000000000001,36.77720000000001,5.041071722634635,2.7798234962508435,1.1336126129734674,1.1336126129734674,0.6914699648989829,5.041071722634635,2.7798234962508435,1.1336126129734674,1.1336126129734674,0.6914699648989829,-1.02,6.105313283208021,2.506090256665636,1.435851175012691,1.7000517925487677,12,0,0.8119848970809143,1.3416,2,0.8119848970809143
393,2-Amino-3-pyridinemethanol,23612-57-9,+,10.27048193078292,1.3498,Nc1ncccc1CO,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5c10>,124.14299999999996,124.063662876,124.14299999999996,3.0,3.0,1.0,2.0,3.0,9.0,17.0,3.0,0.0,0.1666666666666666,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.15011766404881,59.14,0.1561,34.5722,4.910935048944967,2.645603779963545,1.0964428302272284,1.0964428302272284,0.584516330003813,4.910935048944967,2.645603779963545,1.0964428302272284,1.0964428302272284,0.584516330003813,-1.09,6.036422250316056,2.457568886884076,1.1744039645226123,1.648324834496833,11,0,0.8055226633801345,1.3498,2,0.8055226633801345
394,Acamprosate Calcium,77337-73-6,+,6.008776845867715,1.3432,[Ca++].CC(=O)NCCC[S]([O-])(=O)=O.CC(=O)NCCC[S]([O-])(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5c80>,400.48800000000017,400.02869858,400.48800000000017,10.0,2.0,8.0,2.0,8.0,23.0,43.0,13.0,2.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.82536979353733,172.59999999999997,-2.265199999999996,81.48380000000004,16.87359270103602,9.347405879219288,3.4674697522683924,3.4674697522683924,2.022511641584643,13.032230372944465,6.192705340840037,1.8901194830787664,1.8901194830787664,1.0267297258032826,0.0197402597402601,27.848892294720937,14.370138975665142,34.38888766098238,17.39967185189,34,6,0.249695371646591,1.3432,2,0.24969537164659106
395,Acarbose Hydrate,56180-94-0,+,6.6551821520672,1.3471,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@@H]2CO)O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]4C=C(CO)[C@H](O)[C@H](O)[C@H]4O,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5cf0>,645.6080000000003,645.2480135359999,645.6080000000003,19.0,14.0,9.0,14.0,19.0,44.0,87.0,19.0,0.0,0.92,4.0,0.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,19.0,0.0,250.22756123673744,321.17,-8.564500000000011,137.73510000000005,23.523343921170927,14.1231289119005,8.475984148209033,8.475984148209033,5.813814239640654,23.523343921170927,14.1231289119005,8.475984148209033,8.475984148209033,5.813814239640654,-1.02,35.82723940529772,14.81630679946309,6.964551819240929,12.064258427425102,89,1,0.1548927522583362,1.3471,2,0.15489275225833626
396,1-Aminocyclopropanecarboxylic Acid,22059-21-8,+,6.775292529901488,1.3329,NC1(CC1)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5d60>,101.105,101.047678464,101.105,3.0,3.0,1.0,2.0,2.0,7.0,14.0,3.0,0.0,0.75,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.12389276674263,63.32,-0.4377,23.7882,3.8470257175265417,2.173512858763271,1.2146018724363077,1.2146018724363077,0.3485342551396584,3.8470257175265417,2.173512858763271,1.2146018724363077,1.2146018724363077,0.3485342551396584,-0.5700000000000001,4.58552099533437,0.9795771931582414,0.5872451691365252,0.6416959693968326,13,1,0.9890707680134512,1.3329,2,0.9890707680134512
397,1-(3-Aminopropyl)imidazole,5036-48-6,+,12.8696075660692,1.3499,NCCCn1ccnc1,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5dd0>,125.17499999999995,125.095297352,125.17499999999995,3.0,2.0,3.0,1.0,3.0,9.0,20.0,3.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.50490004825565,43.84,0.2318999999999995,35.8984,5.325148611318062,3.090604948802678,1.1796284245840043,1.1796284245840043,0.6928628988096202,5.325148611318062,3.090604948802678,1.1796284245840043,1.1796284245840043,0.6928628988096202,-0.83,6.292399020807833,3.2460171675453,1.852927112248124,2.2694705829541624,15,0,0.7988815658078693,1.3499,2,0.7988815658078693
398,1-Amino-4-methylpiperazine,6928-85-4,+,11.875112999114172,1.3499,CN1CCN(N)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5e40>,115.18,115.110947416,115.18,3.0,2.0,0.0,1.0,3.0,8.0,21.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50.02288238954117,32.5,-0.8924999999999987,33.2574,5.300204584935731,2.970323549314471,1.5378680172807946,1.5378680172807946,0.8219195640625229,5.300204584935731,2.970323549314471,1.5378680172807946,1.5378680172807946,0.8219195640625229,-0.12,6.006903553299492,2.436852267698208,1.434508351226868,1.8297420682127865,21,0,0.8682062858135092,1.3499,2,0.8682062858135092
399,DL-1-Amino-2-propanol,78-96-6,+,12.306454052097113,1.3457,CC(O)CN,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5eb0>,75.111,75.068413908,75.111,2.0,3.0,1.0,2.0,2.0,5.0,14.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.60325970583149,46.25,-0.6741000000000001,20.735200000000003,3.309020915065757,1.652045739864513,0.3411115157344618,0.3411115157344618,0.0,3.309020915065757,1.652045739864513,0.3411115157344618,0.3411115157344618,0.0,-0.08,4.920000000000001,2.175102040816326,3.92,2.1403004081632657,13,0,1.3313629162173315,1.3457,2,1.3313629162173315
400,Adrenalone Hydrochloride Hydrate,62-13-5,+,5.263585068905607,1.3534,[H+].[Cl-].CNCC(=O)c1ccc(O)c(O)c1,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5f20>,217.652,217.050570924,217.652,4.0,3.0,3.0,3.0,4.0,14.0,26.0,5.0,0.0,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.46397287277559,69.56,-2.3835999999999977,49.14080000000003,8.375726489246887,3.846478393631023,1.6347231474127228,1.6347231474127228,0.959501025841482,8.619797543228433,3.846478393631023,1.6347231474127228,1.6347231474127228,0.959501025841482,-1.2600000000000002,12.739999999999998,5.46596949475999,2.901235761171523,4.9740322402315895,17,1,0.4594490287247533,1.3534,2,0.4594490287247533
401,3-Aminoquinuclidine Dihydrochloride,6530-09-2,+,5.206649975166066,1.352,[H+].[H+].[Cl-].[Cl-].NC1CN2CCC1CC2,<rdkit.Chem.rdchem.Mol object at 0x7fceec1c5f90>,199.125,198.069053872,199.125,2.0,2.0,0.0,1.0,2.0,11.0,27.0,4.0,0.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,83.2927490184567,29.26,-5.727699999999997,39.36340000000001,7.982585147056938,3.84009483610877,2.706752306312329,2.706752306312329,2.010874853637952,8.47072725502003,3.84009483610877,2.706752306312329,2.706752306312329,2.010874853637952,0.4999999999999999,11.5,4.507134363852557,2.216581446311176,4.712004107664037,24,0,0.5021971123666039,1.352,2,0.5021971123666038
402,N-(3-Aminopropyl)diethanolamine,4985-85-7,+,12.78712476779204,1.3487,NCCCN(CCO)CCO,<rdkit.Chem.rdchem.Mol object at 0x7fceec1b5040>,162.23299999999998,162.136827816,162.23299999999998,4.0,4.0,7.0,3.0,4.0,11.0,29.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.6170955858173,69.72,-1.3781999999999992,44.283000000000015,6.868738523995333,3.9893871205480527,1.5109213262908638,1.5109213262908638,0.9331467997670938,6.868738523995333,3.9893871205480527,1.5109213262908638,1.5109213262908638,0.9331467997670938,-0.16,10.840000000000002,7.941626016260162,6.246504065040651,7.826111456023653,28,0,0.6163974037341355,1.3487,2,0.6163974037341355
403,(R)-(-)-2-Aminobutyric Acid,2623-91-8,+,6.288535677181174,1.3455,CC[C@@H](N)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x7fceec1b50b0>,103.12099999999998,103.063328528,103.12099999999998,3.0,3.0,2.0,2.0,2.0,7.0,16.0,3.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.12972392027186,63.32,-0.1916999999999999,25.9022,4.21726920552962,2.1650944825604674,0.7570238128722786,0.7570238128722786,0.174620426250861,4.21726920552962,2.1650944825604674,0.7570238128722786,0.7570238128722786,0.174620426250861,-0.5700000000000001,6.43,2.5774208427157883,2.1666482504604048,2.367545145523217,14,1,0.9697345836444566,1.3455,2,0.9697345836444566
404,Acetyl-L-carnitine Hydrochloride,5080-50-2,+,2.469056266302436,1.3464,[H+].[Cl-].CC(=O)OC(CC([O-])=O)C[N+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fceec1b5120>,239.699,239.092435736,239.699,5.0,0.0,5.0,0.0,4.0,15.0,33.0,6.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,97.49730790363648,66.43,-4.119199999999996,49.18940000000004,10.205664007945812,4.380117365360953,1.4783254882230397,1.4783254882230397,1.174989881451553,10.44973506192736,4.380117365360953,1.4783254882230397,1.4783254882230397,1.174989881451553,-0.81,16.61363157579506,6.632854237331725,11.114695197249455,7.346386439665362,28,2,0.4171898923232887,1.3464,2,0.41718989232328874
405,2-Methoxyethyl Acrylate (stabilized with MEHQ),3121-61-7,+,6.345192926802649,1.3417,COCCOC(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7fceec1b5190>,130.14299999999997,130.06299418,130.14299999999997,3.0,0.0,4.0,0.0,3.0,9.0,19.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.262971126685855,35.53,0.3620000000000001,33.03199999999999,5.4234154841408575,2.590770275176028,0.6984451162801096,0.6984451162801096,0.2845177968644246,5.4234154841408575,2.590770275176028,0.6984451162801096,0.6984451162801096,0.2845177968644246,-0.8300000000000001,8.17,5.309470013947001,5.034193606854939,4.819818890438556,16,2,0.7683855451311251,1.3417,2,0.7683855451311251
